"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"4096",,,,,,,,,,"2026E997-46CE-4944-BB05-2A154E0A8F56","4099-9511-8609-0032-3582-1905-11","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:31.5024322Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2224A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:46 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/198edc62-96cb-4db2-bfca-91dd5c4f7f77","198edc62-96cb-4db2-bfca-91dd5c4f7f77","False","False","False","Cluster","1048576","198edc62-96cb-4db2-bfca-91dd5c4f7f77","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","42","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.2156541Z","C:\ClusterStorage\Volume2\HICU2224A\Virtual Machines\198EDC62-96CB-4DB2-BFCA-91DD5C4F7F77.VMCX","HICU2224A.olcc.lan","9.0"
"16384",,,,,,,,,,"93AC9D3F-923B-4D23-BFAA-2E4EB1471C8C","2722-1638-8383-7909-1200-0608-51","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:31.7524329Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2383","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:20 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/617fd8a4-d3eb-4039-ba36-e19614fe74f1","617fd8a4-d3eb-4039-ba36-e19614fe74f1","False","False","False","Cluster","1048576","617fd8a4-d3eb-4039-ba36-e19614fe74f1","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","25","8","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:20.7167572Z","C:\ClusterStorage\Volume2\HICU2383\Virtual Machines\617FD8A4-D3EB-4039-BA36-E19614FE74F1.VMCX","HICU2383.olcc.lan","9.0"
"16384",,,,,,,,,,"C24A8A27-9F84-488A-A945-FC58233C6464","1467-2193-4713-3495-6234-2570-08","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:32.0024388Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2390A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1326B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/4c8e0c77-70ca-42bf-af3b-1700be0e01a7","4c8e0c77-70ca-42bf-af3b-1700be0e01a7","False","False","True","Cluster","1048576","4c8e0c77-70ca-42bf-af3b-1700be0e01a7","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","8",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:59.8050737Z","C:\ClusterStorage\Volume2\HICU2390A\Virtual Machines\4C8E0C77-70CA-42BF-AF3B-1700BE0E01A7.VMCX","","9.0"
"4096",,,,,,,,,,"FB5AB6B1-0149-4CE5-A9E7-756FEE278423","6934-7129-7483-9589-0718-5872-82","HICP1323_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1323-clu-olcc-lan-fe5137bc-e3d8-415b-9d54-c2debea3ef5d","2025-02-11T20:30:32.2524054Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","ATL_DMZ_Rocky9_CloneTemplate","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1323B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/55b67e0a-53ce-4caf-8e62-fee0951b0af1","55b67e0a-53ce-4caf-8e62-fee0951b0af1","False","False","True","Cluster","1048576","55b67e0a-53ce-4caf-8e62-fee0951b0af1","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:29.2168448Z","C:\ClusterStorage\Volume2\ATL_DMZ_CENTOS_CloneTemplate\Virtual Machines\55B67E0A-53CE-4CAF-8E62-FEE0951B0AF1.VMCX","","9.0"
"8192",,,,,,,,,,"6DA2B4CD-64A3-417D-99D5-48601817E7EC","7773-0956-4755-1744-0276-7842-14",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:32.5024560Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2128","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:57 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","No","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/49c24a12-375f-47da-a99b-e2298b7b2547","49c24a12-375f-47da-a99b-e2298b7b2547","False","False","False","Cluster","1048576","49c24a12-375f-47da-a99b-e2298b7b2547","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","45","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.3562764Z","C:\ClusterStorage\Volume11\HICP2128-Res2\Virtual Machines\49C24A12-375F-47DA-A99B-E2298B7B2547.VMCX","HICP2128.olcc.lan","9.0"
"8192",,,,,,,,,,"07CC946E-4558-4088-BAA7-FD4B5D1A386F","4430-0725-9984-6093-9966-0187-35","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:32.7524502Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2434","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/8b099653-08c6-40df-835a-460628296aae","8b099653-08c6-40df-835a-460628296aae","False","False","True","Cluster","1048576","8b099653-08c6-40df-835a-460628296aae","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:26.4668512Z","C:\ClusterStorage\Volume13\HICP2434\Virtual Machines\8B099653-08C6-40DF-835A-460628296AAE.VMCX","","9.0"
"6144",,,,,,,,,,"637B3FE1-E4FE-4912-8D1B-5268733C0710","5567-2104-2462-5231-9283-6524-13","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:33.0024708Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP5513A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:25 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/f13e2685-0b43-4662-a2c1-a2f2b9433446","f13e2685-0b43-4662-a2c1-a2f2b9433446","False","False","False","Cluster","1048576","f13e2685-0b43-4662-a2c1-a2f2b9433446","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","26","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:19:25.4362546Z","C:\ClusterStorage\Volume14\HICP5513A\Virtual Machines\F13E2685-0B43-4662-A2C1-A2F2B9433446.VMCX","HICP5513A.olcc.lan","9.0"
"16384",,,,,,,,,,"3D7BD7A2-4B82-487A-B1BB-CD22E8D118A9","2290-8197-3651-3415-9394-0255-58","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:33.2524468Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2170B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:28 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1312",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/0a050c18-6a2e-4349-8215-27a1264a3129","0a050c18-6a2e-4349-8215-27a1264a3129","False","False","False","Cluster","1048576","0a050c18-6a2e-4349-8215-27a1264a3129","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","8","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:23:02.4646122Z","C:\ClusterStorage\Volume2\HICP2170B\Virtual Machines\0A050C18-6A2E-4349-8215-27A1264A3129.VMCX","HICP2170B.olcc.lan","9.0"
"8192",,,,,,,,,,"E0F1DE48-4356-4239-9801-29097D29A2B4","7129-3024-1096-3737-8737-3555-54","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:33.5180345Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2124","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:33 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/1505f445-5d7b-4527-bb15-6c911ab23e90","1505f445-5d7b-4527-bb15-6c911ab23e90","False","False","False","Cluster","1048576","1505f445-5d7b-4527-bb15-6c911ab23e90","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","19","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:10.8248914Z","C:\ClusterStorage\Volume11\HICP2124\Virtual Machines\1505F445-5D7B-4527-BB15-6C911AB23E90.VMCX","HICP2124.olcc.lan","9.0"
"12288",,,,,,,,,,"2E3E547C-C456-4F2F-A763-3688F37C6F51","9683-3064-8476-9954-2611-9582-61","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:33.7524388Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1211A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:10 AM","Microsoft Windows Server 2019 Datacenter","Windows","10.0.17763","Yes","HICP1317",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/a27d69d0-7762-45b9-b98e-e71f404bcc86","a27d69d0-7762-45b9-b98e-e71f404bcc86","False","False","False","Cluster","1048576","a27d69d0-7762-45b9-b98e-e71f404bcc86","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","28","8","Windows Server 2019 Datacenter","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.4812400Z","C:\ClusterStorage\Volume14\HICP1211A\Virtual Machines\A27D69D0-7762-45B9-B98E-E71F404BCC86.VMCX","HICP1211A.olcc.lan","9.0"
"4096",,,,,,,,,,"870311E8-9125-4B3E-AE7F-C00D2BC1523A","5963-4236-9771-3739-9274-8169-60","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:34.0024497Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU3503","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:14 AM","Red Hat Enterprise Linux Server","Linux","7.9","Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/70b9ba37-bc7f-4825-a437-1ab3282f5d79","70b9ba37-bc7f-4825-a437-1ab3282f5d79","False","False","False","Cluster","1048576","70b9ba37-bc7f-4825-a437-1ab3282f5d79","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","27","2","Red Hat Enterprise Linux Server","linuxguest","3.10.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:14.5916528Z","C:\ClusterStorage\Volume1\HICU3503\Virtual Machines\70B9BA37-BC7F-4825-A437-1AB3282F5D79.VMCX","hicu3503.olcc.lan","9.0"
"8192",,,,,,,,,,"78A185C1-2ACF-4D59-A12F-33D2289A4FA9","6880-3802-1261-5747-3801-4353-14","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:34.2524541Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2756","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:27 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/2b66a8c5-41ff-4f0a-8b4d-f1be798f9a21","2b66a8c5-41ff-4f0a-8b4d-f1be798f9a21","False","False","False","Cluster","1048576","2b66a8c5-41ff-4f0a-8b4d-f1be798f9a21","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","14","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:06.0748215Z","C:\ClusterStorage\Volume3\HICP2756\Virtual Machines\2B66A8C5-41FF-4F0A-8B4D-F1BE798F9A21.VMCX","HICP2756.olcc.lan","9.0"
"24576",,,,,,,,,,"AE4FF30E-BBDC-4A91-9F22-8D49B79F76ED","1695-4718-4911-1498-2272-0854-32","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:34.5024439Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1212C","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:52 AM","Microsoft Windows Server 2019 Datacenter","Windows","10.0.17763","Yes","HICP1318",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/2f58fb2f-91e3-48b3-a246-a1c70c415575","2f58fb2f-91e3-48b3-a246-a1c70c415575","False","False","False","Cluster","1048576","2f58fb2f-91e3-48b3-a246-a1c70c415575","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","16","4","Windows Server 2019 Datacenter","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.5906240Z","C:\ClusterStorage\Volume3\HICP1212C\Virtual Machines\2F58FB2F-91E3-48B3-A246-A1C70C415575.VMCX","HICP1212C.olcc.lan","9.0"
"4096",,,,,,,,,,"D06AF058-B3C3-4082-902E-439C37CC4B0A","7625-3969-9702-9048-3327-6588-17","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:34.7524461Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-APP01-SHR","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:19:35 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/1acd81a4-5ac5-4d60-a899-db2939522564","1acd81a4-5ac5-4d60-a899-db2939522564","False","False","False","Cluster","65536","1acd81a4-5ac5-4d60-a899-db2939522564","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","57","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.7156414Z","C:\ClusterStorage\Volume11\DC01-APP01-SHR\Virtual Machines\1ACD81A4-5AC5-4D60-A899-DB2939522564.VMCX","DC01-APP01-SHR.olcc.lan","9.0"
"8192",,,,,,,,,,"B6BEB39A-1E1E-4170-BC19-560725CE05A7","1596-4310-9314-3998-0754-5246-39","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:30:35.0024684Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP05-WEB01A-TSW","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:19:57 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/e3e71352-71ab-4815-b6cc-c84420c128c2","e3e71352-71ab-4815-b6cc-c84420c128c2","False","False","False","Cluster","65536","e3e71352-71ab-4815-b6cc-c84420c128c2","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","54","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:04.8562773Z","C:\ClusterStorage\Volume1\NP05-WEB01A-TSW\Virtual Machines\E3E71352-71AB-4815-B6CC-C84420C128C2.VMCX","NP05-WEB01A-TSW.olcc.lan","9.0"
"8192",,,,,,,,,,"373B53C6-CD9A-411C-A821-0BDDA2345405","3090-7451-1346-7436-8376-3273-54","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:30:35.2524666Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","OLWAVEPRD","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1318",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/0818fb65-c7c5-434e-b3d5-b94908978439","0818fb65-c7c5-434e-b3d5-b94908978439","False","False","True","Cluster","65536","0818fb65-c7c5-434e-b3d5-b94908978439","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:38.0078724Z","C:\ClusterStorage\Volume3\OLWAVEPRD\Virtual Machines\0818FB65-C7C5-434E-B3D5-B94908978439.VMCX","","9.0"
